ideology,dR,dL,d0
0.03921860954155203,0.1480269608462965,0.14328201288839454,0.12098715414361363
-0.01716282741380902,0.15293004629448745,0.1550065279403422,0.12098715414361363
0.0049436839823242505,0.1438119294415191,0.14321380718551233,0.12098715414361363
0.05739592624241459,0.15534768067376123,0.14840351089825474,0.12098715414361363
0.044702455616439006,0.14119180302427517,0.13578338013601102,0.12098715414361363
-0.002950051633411745,0.13666087239902336,0.13701779075072656,0.12098715414361363
-0.028505184163533988,0.14116161862804952,0.1446103797383351,0.12098715414361363
-0.017499844217778268,0.14170336623568228,0.14382062258554784,0.12098715414361363
-0.011036917537070357,0.14242488411200716,0.14376020935533504,0.12098715414361363
-0.036061025735426605,0.1436735081469302,0.14803642902615907,0.12098715414361363
-0.012783726503437039,0.14324038413311227,0.1447870508221134,0.12098715414361363
0.0032210946369747974,0.1455334706034557,0.14514375953010086,0.12098715414361363
-0.015997426616926592,0.1469710893749789,0.14890657249498215,0.12098715414361363
0.031708391036202155,0.13960219455161219,0.13576588655766922,0.12098715414361363
-0.0148566552588472,0.14513663776594796,0.14693410220580863,0.12098715414361363
0.05105187431396411,0.15669838757311805,0.15052176658617408,0.12098715414361363
0.03183506500288981,0.13083178860404093,0.12698015468736434,0.12098715414361363
-0.003077748421637846,0.13806694406598297,0.13843931208868693,0.12098715414361363
-0.016416636343741402,0.1355912379300716,0.1375774400419115,0.12098715414361363
-0.005082833070547591,0.14223215477202333,0.14284711228021593,0.12098715414361363
0.024528511755527085,0.14774601198297274,0.14477837715029335,0.12098715414361363
0.050926815059803926,0.14481602644664676,0.13865453602296296,0.12098715414361363
-0.008122378338499613,0.13679393649651087,0.13777663993656367,0.12098715414361363
0.04853116299521862,0.1496527983009834,0.14378115100291206,0.12098715414361363
-0.015936319259150726,0.13554150521942057,0.13746959513410928,0.12098715414361363
-0.010897774578074476,0.13804903443500113,0.13936752516770098,0.12098715414361363
-0.03175411408542636,0.1490288294834049,0.15287066937895227,0.12098715414361363
0.006934520370085484,0.1428790622064315,0.14204007432150395,0.12098715414361363
-0.03540244834704513,0.14180992402489012,0.1460931655001154,0.12098715414361363
0.0008676800020465978,0.13475198429021445,0.1346470061560595,0.12098715414361363
-0.03204706576533499,0.13755910690791068,0.14143639019351179,0.12098715414361363
-0.02165254054280983,0.14378466569893045,0.14640434495918422,0.12098715414361363
0.03047517434817077,0.14157944128587827,0.13789233666946263,0.12098715414361363
0.031656277471803045,0.1423764112633523,0.13854640834125825,0.12098715414361363
0.011883931668753109,0.15108798300024215,0.14965017992760254,0.12098715414361363
-0.03659092414880575,0.1467147241884839,0.15114175596873275,0.12098715414361363
-0.013533895281556905,0.14355820973576894,0.1451956372103622,0.12098715414361363
-0.004921651061927055,0.1409271134349844,0.14152256999065485,0.12098715414361363
-0.039504498052501585,0.13827284570382292,0.14305238249906702,0.12098715414361363
0.02133885208624598,0.1394114754176486,0.13682974843104218,0.12098715414361363
